Ort,Datum,Wert
Ciutadella,2019-04-21 09,9
Ciutadella,2019-04-21 10,9
Ciutadella,2019-04-21 11,9
Ciutadella,2019-04-21 12,6
Ciutadella,2019-04-21 13,6
Ciutadella,2019-04-21 14,7
Ciutadella,2019-04-21 15,7
Ciutadella,2019-04-21 16,5
Ciutadella,2019-04-21 17,4
Ciutadella,2019-04-21 18,5
Ciutadella,2019-04-21 19,5
Ciutadella,2019-04-21 20,7
Ciutadella,2019-04-21 21,10
Ciutadella,2019-04-21 22,12
Ciutadella,2019-04-21 23,12
Ciutadella,2019-04-21 24,14
Vall Hebron,2019-04-21 01,7
Vall Hebron,2019-04-21 02,6
Vall Hebron,2019-04-21 03,5
Vall Hebron,2019-04-21 04,4
Vall Hebron,2019-04-21 05,9
Vall Hebron,2019-04-21 06,5
Vall Hebron,2019-04-21 07,5
Vall Hebron,2019-04-21 08,12
Vall Hebron,2019-04-21 09,6
Vall Hebron,2019-04-21 10,9
Vall Hebron,2019-04-21 11,11
Vall Hebron,2019-04-21 12,12
Vall Hebron,2019-04-21 13,13
Vall Hebron,2019-04-21 14,12
Vall Hebron,2019-04-21 15,10
Vall Hebron,2019-04-21 16,8
Vall Hebron,2019-04-21 17,8
Vall Hebron,2019-04-21 18,10
Vall Hebron,2019-04-21 19,9
Vall Hebron,2019-04-21 20,10
Vall Hebron,2019-04-21 21,12
Vall Hebron,2019-04-21 22,10
Vall Hebron,2019-04-21 23,9
Vall Hebron,2019-04-21 24,6
Palau Reial,2019-04-21 01,1
Palau Reial,2019-04-21 02,1
Palau Reial,2019-04-21 03,1
Palau Reial,2019-04-21 04,1
Palau Reial,2019-04-21 05,2
Palau Reial,2019-04-21 06,1
Palau Reial,2019-04-21 07,1
Palau Reial,2019-04-21 08,6
Palau Reial,2019-04-21 09,2
Palau Reial,2019-04-21 10,1
Palau Reial,2019-04-21 11,1
Palau Reial,2019-04-21 12,2
Palau Reial,2019-04-21 13,7
Palau Reial,2019-04-21 14,3
Palau Reial,2019-04-21 15,4
Palau Reial,2019-04-21 16,5
Palau Reial,2019-04-21 17,12
Palau Reial,2019-04-21 18,11
Palau Reial,2019-04-21 19,7
Palau Reial,2019-04-21 20,8
Palau Reial,2019-04-21 21,2
Palau Reial,2019-04-21 22,3
Palau Reial,2019-04-21 23,2
Palau Reial,2019-04-21 24,1
Poblenou,2019-04-22 01,16
Poblenou,2019-04-22 02,7
Poblenou,2019-04-22 03,10
Poblenou,2019-04-22 04,9
Poblenou,2019-04-22 05,12
Poblenou,2019-04-22 06,9
Poblenou,2019-04-22 07,10
Poblenou,2019-04-22 08,8
Poblenou,2019-04-22 09,19
Poblenou,2019-04-22 10,14
Poblenou,2019-04-22 11,18
Poblenou,2019-04-22 12,22
Poblenou,2019-04-22 13,20
Poblenou,2019-04-22 14,22
Poblenou,2019-04-22 15,25
Poblenou,2019-04-22 16,13
Poblenou,2019-04-22 17,15
Poblenou,2019-04-22 18,15
Poblenou,2019-04-22 19,14
Poblenou,2019-04-22 20,16
Poblenou,2019-04-22 21,16
Poblenou,2019-04-22 22,15
Poblenou,2019-04-22 23,11
Poblenou,2019-04-22 24,9
Sants,2019-04-22 01,15
Sants,2019-04-22 02,13
Sants,2019-04-22 03,13
Sants,2019-04-22 04,10
Sants,2019-04-22 05,8
Sants,2019-04-22 06,10
Sants,2019-04-22 07,9
Sants,2019-04-22 08,12
Sants,2019-04-22 09,16
Sants,2019-04-22 10,24
Sants,2019-04-22 11,19
Sants,2019-04-22 12,17
Sants,2019-04-22 13,20
Sants,2019-04-22 14,21
Sants,2019-04-22 15,20
Sants,2019-04-22 16,22
Sants,2019-04-22 17,17
Sants,2019-04-22 18,17
Sants,2019-04-22 19,21
Sants,2019-04-22 20,23
Sants,2019-04-22 21,24
Sants,2019-04-22 22,21
Sants,2019-04-22 23,21
Sants,2019-04-22 24,18
Eixample,2019-04-22 01,26
Eixample,2019-04-22 02,26
Eixample,2019-04-22 03,32
Eixample,2019-04-22 04,14
Eixample,2019-04-22 05,13
Eixample,2019-04-22 06,15
Eixample,2019-04-22 07,14
Eixample,2019-04-22 08,15
Eixample,2019-04-22 09,25
Eixample,2019-04-22 10,32
Eixample,2019-04-22 11,34
Eixample,2019-04-22 12,34
Eixample,2019-04-22 13,39
Eixample,2019-04-22 14,46
Eixample,2019-04-22 15,45
Eixample,2019-04-22 16,40
Eixample,2019-04-22 17,42
Eixample,2019-04-22 18,50
Eixample,2019-04-22 19,36
Eixample,2019-04-22 20,54
Eixample,2019-04-22 21,47
Eixample,2019-04-22 22,36
Eixample,2019-04-22 23,26
Eixample,2019-04-22 24,32
Gràcia,2019-04-22 01,11
Gràcia,2019-04-22 02,6
Gràcia,2019-04-22 03,7
Gràcia,2019-04-22 04,4
Gràcia,2019-04-22 05,5
Gràcia,2019-04-22 06,4
Gràcia,2019-04-22 07,4
Gràcia,2019-04-22 08,4
Gràcia,2019-04-22 09,15
Gràcia,2019-04-22 10,14
Gràcia,2019-04-22 11,14
Gràcia,2019-04-22 12,16
Gràcia,2019-04-22 13,15
Gràcia,2019-04-22 14,19
Gràcia,2019-04-22 15,15
Gràcia,2019-04-22 16,18
Gràcia,2019-04-22 17,14
Gràcia,2019-04-22 18,13
Gràcia,2019-04-22 19,16
Gràcia,2019-04-22 20,18
Gràcia,2019-04-22 21,20
Gràcia,2019-04-22 22,21
Gràcia,2019-04-22 23,18
Gràcia,2019-04-22 24,20
Ciutadella,2019-04-22 01,9
Ciutadella,2019-04-22 02,6
Ciutadella,2019-04-22 03,7
Ciutadella,2019-04-22 04,8
Ciutadella,2019-04-22 05,5
Ciutadella,2019-04-22 06,8
Ciutadella,2019-04-22 07,8
Ciutadella,2019-04-22 08,8
Ciutadella,2019-04-22 09,10
Ciutadella,2019-04-22 10,9
Ciutadella,2019-04-22 11,8
Ciutadella,2019-04-22 12,8
Ciutadella,2019-04-22 13,9
Ciutadella,2019-04-22 14,11
Ciutadella,2019-04-22 15,11
Ciutadella,2019-04-22 16,9
Ciutadella,2019-04-22 17,8
Ciutadella,2019-04-22 18,9
Ciutadella,2019-04-22 19,8
Ciutadella,2019-04-22 20,12
Ciutadella,2019-04-22 21,9
Ciutadella,2019-04-22 22,8
Ciutadella,2019-04-22 23,6
Ciutadella,2019-04-22 24,7
Vall Hebron,2019-04-22 01,5
Vall Hebron,2019-04-22 02,4
Vall Hebron,2019-04-22 03,4
Vall Hebron,2019-04-22 04,4
Vall Hebron,2019-04-22 05,4
Vall Hebron,2019-04-22 06,4
Vall Hebron,2019-04-22 07,4
Vall Hebron,2019-04-22 08,5
Vall Hebron,2019-04-22 09,7
Vall Hebron,2019-04-22 10,15
Vall Hebron,2019-04-22 11,13
Vall Hebron,2019-04-22 12,10
Vall Hebron,2019-04-22 13,9
Vall Hebron,2019-04-22 14,11
Vall Hebron,2019-04-22 15,12
Vall Hebron,2019-04-22 16,12
Vall Hebron,2019-04-22 17,10
Vall Hebron,2019-04-22 18,9
Vall Hebron,2019-04-22 19,10
Vall Hebron,2019-04-22 20,13
Vall Hebron,2019-04-22 21,12
Vall Hebron,2019-04-22 22,13
Vall Hebron,2019-04-22 23,16
Vall Hebron,2019-04-22 24,14
Palau Reial,2019-04-22 01,1
Palau Reial,2019-04-22 02,1
Palau Reial,2019-04-22 03,1
Palau Reial,2019-04-22 04,1
Palau Reial,2019-04-22 05,1
Palau Reial,2019-04-22 06,1
Palau Reial,2019-04-22 07,1
Palau Reial,2019-04-22 08,1
Palau Reial,2019-04-22 09,1
Palau Reial,2019-04-22 10,3
Palau Reial,2019-04-22 11,3
Palau Reial,2019-04-22 12,4
Palau Reial,2019-04-22 13,3
Palau Reial,2019-04-22 14,4
Palau Reial,2019-04-22 15,5
Palau Reial,2019-04-22 16,5
Palau Reial,2019-04-22 17,3
Palau Reial,2019-04-22 18,4
Palau Reial,2019-04-22 19,4
Palau Reial,2019-04-22 20,7
Palau Reial,2019-04-22 21,6
Palau Reial,2019-04-22 22,6
Palau Reial,2019-04-22 23,5
Palau Reial,2019-04-22 24,6
Poblenou,2019-04-23 01,9
Poblenou,2019-04-23 02,18
Poblenou,2019-04-23 03,30
Poblenou,2019-04-23 04,29
Poblenou,2019-04-23 05,30
Poblenou,2019-04-23 06,42
Poblenou,2019-04-23 07,76
Poblenou,2019-04-23 08,109
Poblenou,2019-04-23 09,149
Poblenou,2019-04-23 10,171
Poblenou,2019-04-23 11,107
Poblenou,2019-04-23 12,110
Poblenou,2019-04-23 13,48
Poblenou,2019-04-23 14,62
Poblenou,2019-04-23 15,45
Poblenou,2019-04-23 16,40
Poblenou,2019-04-23 17,39
Poblenou,2019-04-23 18,43
Poblenou,2019-04-23 19,42
Poblenou,2019-04-23 20,65
Poblenou,2019-04-23 21,54
Poblenou,2019-04-23 22,49
Poblenou,2019-04-23 23,37
Poblenou,2019-04-23 24,38
Sants,2019-04-23 01,20
Sants,2019-04-23 02,32
Sants,2019-04-23 03,38
Sants,2019-04-23 04,25
Sants,2019-04-23 05,32
Sants,2019-04-23 06,44
Sants,2019-04-23 07,62
Sants,2019-04-23 08,77
Sants,2019-04-23 09,80
Sants,2019-04-23 10,64
Sants,2019-04-23 11,59
Sants,2019-04-23 12,78
Sants,2019-04-23 13,89
Sants,2019-04-23 14,32
Sants,2019-04-23 15,21
Sants,2019-04-23 16,NA
Sants,2019-04-23 17,25
Sants,2019-04-23 18,27
Sants,2019-04-23 19,28
Sants,2019-04-23 20,27
Sants,2019-04-23 21,25
Sants,2019-04-23 22,32
Sants,2019-04-23 23,36
Sants,2019-04-23 24,33
Eixample,2019-04-23 01,50
Eixample,2019-04-23 02,22
Eixample,2019-04-23 03,20
Eixample,2019-04-23 04,41
Eixample,2019-04-23 05,37
Eixample,2019-04-23 06,60
Eixample,2019-04-23 07,116
Eixample,2019-04-23 08,250
Eixample,2019-04-23 09,189
Eixample,2019-04-23 10,92
Eixample,2019-04-23 11,NA
Eixample,2019-04-23 12,NA
Eixample,2019-04-23 13,NA
Eixample,2019-04-23 14,NA
Eixample,2019-04-23 15,69
Eixample,2019-04-23 16,90
Eixample,2019-04-23 17,91
Eixample,2019-04-23 18,106
Eixample,2019-04-23 19,122
Eixample,2019-04-23 20,104
Eixample,2019-04-23 21,68
Eixample,2019-04-23 22,106
Eixample,2019-04-23 23,102
Eixample,2019-04-23 24,81
Gràcia,2019-04-23 01,32
Gràcia,2019-04-23 02,20
Gràcia,2019-04-23 03,27
Gràcia,2019-04-23 04,23
Gràcia,2019-04-23 05,21
Gràcia,2019-04-23 06,37
Gràcia,2019-04-23 07,68
Gràcia,2019-04-23 08,133
Gràcia,2019-04-23 09,160
Gràcia,2019-04-23 10,157
Gràcia,2019-04-23 11,90
Gràcia,2019-04-23 12,113
Gràcia,2019-04-23 13,167
Gràcia,2019-04-23 14,78
Gràcia,2019-04-23 15,54
Gràcia,2019-04-23 16,54
Gràcia,2019-04-23 17,53
Gràcia,2019-04-23 18,73
Gràcia,2019-04-23 19,87
Gràcia,2019-04-23 20,86
Gràcia,2019-04-23 21,74
Gràcia,2019-04-23 22,55
Gràcia,2019-04-23 23,64
Gràcia,2019-04-23 24,48
Ciutadella,2019-04-23 01,7
Ciutadella,2019-04-23 02,19
Ciutadella,2019-04-23 03,22
Ciutadella,2019-04-23 04,18
Ciutadella,2019-04-23 05,15
Ciutadella,2019-04-23 06,45
Ciutadella,2019-04-23 07,78
Ciutadella,2019-04-23 08,84
Ciutadella,2019-04-23 09,136
Ciutadella,2019-04-23 10,162
Ciutadella,2019-04-23 11,66
Ciutadella,2019-04-23 12,124
Ciutadella,2019-04-23 13,80
Ciutadella,2019-04-23 14,58
Ciutadella,2019-04-23 15,50
Ciutadella,2019-04-23 16,41
Ciutadella,2019-04-23 17,43
Ciutadella,2019-04-23 18,32
Ciutadella,2019-04-23 19,37
Ciutadella,2019-04-23 20,65
Ciutadella,2019-04-23 21,49
Ciutadella,2019-04-23 22,40
Ciutadella,2019-04-23 23,44
Ciutadella,2019-04-23 24,82
Vall Hebron,2019-04-23 01,10
Vall Hebron,2019-04-23 02,10
Vall Hebron,2019-04-23 03,8
Vall Hebron,2019-04-23 04,8
Vall Hebron,2019-04-23 05,14
Vall Hebron,2019-04-23 06,20
Vall Hebron,2019-04-23 07,57
Vall Hebron,2019-04-23 08,93
Vall Hebron,2019-04-23 09,78
Vall Hebron,2019-04-23 10,57
Vall Hebron,2019-04-23 11,NA
Vall Hebron,2019-04-23 12,NA
Vall Hebron,2019-04-23 13,NA
Vall Hebron,2019-04-23 14,43
Vall Hebron,2019-04-23 15,13
Vall Hebron,2019-04-23 16,12
Vall Hebron,2019-04-23 17,18
Vall Hebron,2019-04-23 18,21
Vall Hebron,2019-04-23 19,21
Vall Hebron,2019-04-23 20,20
Vall Hebron,2019-04-23 21,20
Vall Hebron,2019-04-23 22,26
Vall Hebron,2019-04-23 23,32
Vall Hebron,2019-04-23 24,27
Palau Reial,2019-04-23 01,2
Palau Reial,2019-04-23 02,2
Palau Reial,2019-04-23 03,17
Palau Reial,2019-04-23 04,11
Palau Reial,2019-04-23 05,6
Palau Reial,2019-04-23 06,11
Palau Reial,2019-04-23 07,47
Palau Reial,2019-04-23 08,42
Palau Reial,2019-04-23 09,42
Palau Reial,2019-04-23 10,50
Palau Reial,2019-04-23 11,37
Palau Reial,2019-04-23 12,36
Palau Reial,2019-04-23 13,76
Palau Reial,2019-04-23 14,21
Palau Reial,2019-04-23 15,8
Palau Reial,2019-04-23 16,8
Palau Reial,2019-04-23 17,13
Palau Reial,2019-04-23 18,15
Palau Reial,2019-04-23 19,19
Palau Reial,2019-04-23 20,19
Palau Reial,2019-04-23 21,18
Palau Reial,2019-04-23 22,21
Palau Reial,2019-04-23 23,21
Palau Reial,2019-04-23 24,27
Poblenou,2019-04-24 01,53
Poblenou,2019-04-24 02,26
Poblenou,2019-04-24 03,26
Poblenou,2019-04-24 04,14
Poblenou,2019-04-24 05,16
Poblenou,2019-04-24 06,22
Poblenou,2019-04-24 07,47
Poblenou,2019-04-24 08,70
Poblenou,2019-04-24 09,50
Poblenou,2019-04-24 10,54
Poblenou,2019-04-24 11,45
Poblenou,2019-04-24 12,59
Poblenou,2019-04-24 13,58
Poblenou,2019-04-24 14,58
Poblenou,2019-04-24 15,41
Poblenou,2019-04-24 16,37
Poblenou,2019-04-24 17,42
Poblenou,2019-04-24 18,36
Poblenou,2019-04-24 19,37
Poblenou,2019-04-24 20,41
Poblenou,2019-04-24 21,49
Poblenou,2019-04-24 22,46
Poblenou,2019-04-24 23,50
Poblenou,2019-04-24 24,35
Sants,2019-04-24 01,35
Sants,2019-04-24 02,20
Sants,2019-04-24 03,20
Sants,2019-04-24 04,17
Sants,2019-04-24 05,18
Sants,2019-04-24 06,23
Sants,2019-04-24 07,36
Sants,2019-04-24 08,54
Sants,2019-04-24 09,54
Sants,2019-04-24 10,38
Sants,2019-04-24 11,32
Sants,2019-04-24 12,32
Sants,2019-04-24 13,27
Sants,2019-04-24 14,21
Sants,2019-04-24 15,15
Sants,2019-04-24 16,14
Sants,2019-04-24 17,14
Sants,2019-04-24 18,15
Sants,2019-04-24 19,13
Sants,2019-04-24 20,18
Sants,2019-04-24 21,20
Sants,2019-04-24 22,25
Sants,2019-04-24 23,28
Sants,2019-04-24 24,21
Eixample,2019-04-24 01,66
Eixample,2019-04-24 02,34
Eixample,2019-04-24 03,30
Eixample,2019-04-24 04,18
Eixample,2019-04-24 05,21
Eixample,2019-04-24 06,27
Eixample,2019-04-24 07,87
Eixample,2019-04-24 08,87
Eixample,2019-04-24 09,70
Eixample,2019-04-24 10,106
Eixample,2019-04-24 11,55
Eixample,2019-04-24 12,87
Eixample,2019-04-24 13,118
Eixample,2019-04-24 14,90
Eixample,2019-04-24 15,55
Eixample,2019-04-24 16,48
Eixample,2019-04-24 17,50
Eixample,2019-04-24 18,51
Eixample,2019-04-24 19,48
Eixample,2019-04-24 20,55
Eixample,2019-04-24 21,93
Eixample,2019-04-24 22,100
Eixample,2019-04-24 23,51
Eixample,2019-04-24 24,46
Gràcia,2019-04-24 01,42
Gràcia,2019-04-24 02,19
Gràcia,2019-04-24 03,12
Gràcia,2019-04-24 04,13
Gràcia,2019-04-24 05,16
Gràcia,2019-04-24 06,18
Gràcia,2019-04-24 07,41
Gràcia,2019-04-24 08,98
Gràcia,2019-04-24 09,59
Gràcia,2019-04-24 10,52
Gràcia,2019-04-24 11,65
Gràcia,2019-04-24 12,78
Gràcia,2019-04-24 13,67
Gràcia,2019-04-24 14,53
Gràcia,2019-04-24 15,32
Gràcia,2019-04-24 16,28
Gràcia,2019-04-24 17,36
Gràcia,2019-04-24 18,51
Gràcia,2019-04-24 19,58
Gràcia,2019-04-24 20,76
Gràcia,2019-04-24 21,48
Gràcia,2019-04-24 22,50
Gràcia,2019-04-24 23,30
Gràcia,2019-04-24 24,28
Ciutadella,2019-04-24 01,53
Ciutadella,2019-04-24 02,22
Ciutadella,2019-04-24 03,19
Ciutadella,2019-04-24 04,16
Ciutadella,2019-04-24 05,17
Ciutadella,2019-04-24 06,18
Ciutadella,2019-04-24 07,58
Ciutadella,2019-04-24 08,61
Ciutadella,2019-04-24 09,44
Ciutadella,2019-04-24 10,53
Ciutadella,2019-04-24 11,59
Ciutadella,2019-04-24 12,82
Ciutadella,2019-04-24 13,85
Ciutadella,2019-04-24 14,67
Ciutadella,2019-04-24 15,35
Ciutadella,2019-04-24 16,23
Ciutadella,2019-04-24 17,21
Ciutadella,2019-04-24 18,22
Ciutadella,2019-04-24 19,26
Ciutadella,2019-04-24 20,39
Ciutadella,2019-04-24 21,49
Ciutadella,2019-04-24 22,80
Ciutadella,2019-04-24 23,45
Ciutadella,2019-04-24 24,46
Vall Hebron,2019-04-24 01,30
Vall Hebron,2019-04-24 02,13
Vall Hebron,2019-04-24 03,7
Vall Hebron,2019-04-24 04,7
Vall Hebron,2019-04-24 05,8
Vall Hebron,2019-04-24 06,17
Vall Hebron,2019-04-24 07,38
Vall Hebron,2019-04-24 08,42
Vall Hebron,2019-04-24 09,30
Vall Hebron,2019-04-24 10,30
Vall Hebron,2019-04-24 11,20
Vall Hebron,2019-04-24 12,18
Vall Hebron,2019-04-24 13,20
Vall Hebron,2019-04-24 14,16
Vall Hebron,2019-04-24 15,10
Vall Hebron,2019-04-24 16,15
Vall Hebron,2019-04-24 17,12
Vall Hebron,2019-04-24 18,15
Vall Hebron,2019-04-24 19,15
Vall Hebron,2019-04-24 20,17
Vall Hebron,2019-04-24 21,17
Vall Hebron,2019-04-24 22,13
Vall Hebron,2019-04-24 23,23
Vall Hebron,2019-04-24 24,14
Palau Reial,2019-04-24 01,19
Palau Reial,2019-04-24 02,3
Palau Reial,2019-04-24 03,1
Palau Reial,2019-04-24 04,1
Palau Reial,2019-04-24 05,2
Palau Reial,2019-04-24 06,18
Palau Reial,2019-04-24 07,50
Palau Reial,2019-04-24 08,78
Palau Reial,2019-04-24 09,26
Palau Reial,2019-04-24 10,22
Palau Reial,2019-04-24 11,20
Palau Reial,2019-04-24 12,13
Palau Reial,2019-04-24 13,10
Palau Reial,2019-04-24 14,6
Palau Reial,2019-04-24 15,6
Palau Reial,2019-04-24 16,9
Palau Reial,2019-04-24 17,8
Palau Reial,2019-04-24 18,9
Palau Reial,2019-04-24 19,13
Palau Reial,2019-04-24 20,16
Palau Reial,2019-04-24 21,16
Palau Reial,2019-04-24 22,17
Palau Reial,2019-04-24 23,26
Palau Reial,2019-04-24 24,14
Poblenou,2019-04-25 01,38
Poblenou,2019-04-25 02,27
Poblenou,2019-04-25 03,27
Poblenou,2019-04-25 04,28
Poblenou,2019-04-25 05,22
Poblenou,2019-04-25 06,28
Poblenou,2019-04-25 07,24
Poblenou,2019-04-25 08,56
Poblenou,2019-04-25 09,92
Poblenou,2019-04-25 10,67
Poblenou,2019-04-25 11,57
Poblenou,2019-04-25 12,57
Poblenou,2019-04-25 13,72
Poblenou,2019-04-25 14,49
Poblenou,2019-04-25 15,34
Poblenou,2019-04-25 16,36
Poblenou,2019-04-25 17,35
Poblenou,2019-04-25 18,61
Poblenou,2019-04-25 19,61
Poblenou,2019-04-25 20,63
Poblenou,2019-04-25 21,39
Poblenou,2019-04-25 22,75
Poblenou,2019-04-25 23,45
Poblenou,2019-04-25 24,27
Sants,2019-04-25 01,15
Sants,2019-04-25 02,10
Sants,2019-04-25 03,12
Sants,2019-04-25 04,10
Sants,2019-04-25 05,11
Sants,2019-04-25 06,12
Sants,2019-04-25 07,17
Sants,2019-04-25 08,26
Sants,2019-04-25 09,34
Sants,2019-04-25 10,27
Sants,2019-04-25 11,24
Sants,2019-04-25 12,20
Sants,2019-04-25 13,29
Sants,2019-04-25 14,25
Sants,2019-04-25 15,28
Sants,2019-04-25 16,31
Sants,2019-04-25 17,63
Sants,2019-04-25 18,48
Sants,2019-04-25 19,26
Sants,2019-04-25 20,23
Sants,2019-04-25 21,29
Sants,2019-04-25 22,51
Sants,2019-04-25 23,27
Sants,2019-04-25 24,16
Eixample,2019-04-25 01,36
Eixample,2019-04-25 02,19
Eixample,2019-04-25 03,21
Eixample,2019-04-25 04,24
Eixample,2019-04-25 05,15
Eixample,2019-04-25 06,23
Eixample,2019-04-25 07,46
Eixample,2019-04-25 08,93
Eixample,2019-04-25 09,104
Eixample,2019-04-25 10,82
Eixample,2019-04-25 11,84
Eixample,2019-04-25 12,73
Eixample,2019-04-25 13,103
Eixample,2019-04-25 14,93
Eixample,2019-04-25 15,80
Eixample,2019-04-25 16,74
Eixample,2019-04-25 17,176
Eixample,2019-04-25 18,141
Eixample,2019-04-25 19,61
Eixample,2019-04-25 20,63
Eixample,2019-04-25 21,81
Eixample,2019-04-25 22,70
Eixample,2019-04-25 23,39
Eixample,2019-04-25 24,26
Gràcia,2019-04-25 01,21
Gràcia,2019-04-25 02,10
Gràcia,2019-04-25 03,12
Gràcia,2019-04-25 04,11
Gràcia,2019-04-25 05,7
Gràcia,2019-04-25 06,9
Gràcia,2019-04-25 07,29
Gràcia,2019-04-25 08,51
Gràcia,2019-04-25 09,66
Gràcia,2019-04-25 10,67
Gràcia,2019-04-25 11,63
Gràcia,2019-04-25 12,NA
Gràcia,2019-04-25 13,NA
Gràcia,2019-04-25 14,62
Gràcia,2019-04-25 15,60
Gràcia,2019-04-25 16,58
Gràcia,2019-04-25 17,138
Gràcia,2019-04-25 18,126
Gràcia,2019-04-25 19,53
Gràcia,2019-04-25 20,48
Gràcia,2019-04-25 21,63
Gràcia,2019-04-25 22,78
Gràcia,2019-04-25 23,38
Gràcia,2019-04-25 24,25
Ciutadella,2019-04-25 01,52
Ciutadella,2019-04-25 02,17
Ciutadella,2019-04-25 03,39
Ciutadella,2019-04-25 04,28
Ciutadella,2019-04-25 05,20
Ciutadella,2019-04-25 06,28
Ciutadella,2019-04-25 07,26
Ciutadella,2019-04-25 08,42
Ciutadella,2019-04-25 09,72
Ciutadella,2019-04-25 10,82
Ciutadella,2019-04-25 11,36
Ciutadella,2019-04-25 12,53
Ciutadella,2019-04-25 13,73
Ciutadella,2019-04-25 14,63
Ciutadella,2019-04-25 15,21
Ciutadella,2019-04-25 16,24
Ciutadella,2019-04-25 17,31
Ciutadella,2019-04-25 18,62
Ciutadella,2019-04-25 19,43
Ciutadella,2019-04-25 20,51
Ciutadella,2019-04-25 21,39
Ciutadella,2019-04-25 22,44
Ciutadella,2019-04-25 23,39
Ciutadella,2019-04-25 24,21
Vall Hebron,2019-04-25 01,9
Vall Hebron,2019-04-25 02,5
Vall Hebron,2019-04-25 03,5
Vall Hebron,2019-04-25 04,6
Vall Hebron,2019-04-25 05,4
Vall Hebron,2019-04-25 06,7
Vall Hebron,2019-04-25 07,13
Vall Hebron,2019-04-25 08,29
Vall Hebron,2019-04-25 09,60
Vall Hebron,2019-04-25 10,54
Vall Hebron,2019-04-25 11,47
Vall Hebron,2019-04-25 12,27
Vall Hebron,2019-04-25 13,32
Vall Hebron,2019-04-25 14,28
Vall Hebron,2019-04-25 15,18
Vall Hebron,2019-04-25 16,18
Vall Hebron,2019-04-25 17,50
Vall Hebron,2019-04-25 18,63
Vall Hebron,2019-04-25 19,25
Vall Hebron,2019-04-25 20,21
Vall Hebron,2019-04-25 21,29
Vall Hebron,2019-04-25 22,67
Vall Hebron,2019-04-25 23,25
Vall Hebron,2019-04-25 24,26
Palau Reial,2019-04-25 01,2
Palau Reial,2019-04-25 02,1
Palau Reial,2019-04-25 03,1
Palau Reial,2019-04-25 04,1
Palau Reial,2019-04-25 05,1
Palau Reial,2019-04-25 06,2
Palau Reial,2019-04-25 07,11
Palau Reial,2019-04-25 08,32
Palau Reial,2019-04-25 09,37
Palau Reial,2019-04-25 10,27
Palau Reial,2019-04-25 11,19
Palau Reial,2019-04-25 12,14
Palau Reial,2019-04-25 13,12
Palau Reial,2019-04-25 14,9
Palau Reial,2019-04-25 15,10
Palau Reial,2019-04-25 16,20
Palau Reial,2019-04-25 17,55
Palau Reial,2019-04-25 18,33
Palau Reial,2019-04-25 19,20
Palau Reial,2019-04-25 20,18
Palau Reial,2019-04-25 21,33
Palau Reial,2019-04-25 22,44
Palau Reial,2019-04-25 23,5
Palau Reial,2019-04-25 24,2
Poblenou,2019-04-26 01,21
Poblenou,2019-04-26 02,18
Poblenou,2019-04-26 03,21
Poblenou,2019-04-26 04,15
Poblenou,2019-04-26 05,9
Poblenou,2019-04-26 06,10
Poblenou,2019-04-26 07,22
Poblenou,2019-04-26 08,28
Poblenou,2019-04-26 09,37
Poblenou,2019-04-26 10,36
Poblenou,2019-04-26 11,32
Poblenou,2019-04-26 12,53
Poblenou,2019-04-26 13,46
Poblenou,2019-04-26 14,32
Poblenou,2019-04-26 15,22
Poblenou,2019-04-26 16,21
Poblenou,2019-04-26 17,17
Poblenou,2019-04-26 18,17
Poblenou,2019-04-26 19,18
Poblenou,2019-04-26 20,19
Poblenou,2019-04-26 21,19
Poblenou,2019-04-26 22,23
Poblenou,2019-04-26 23,23
Poblenou,2019-04-26 24,30
Sants,2019-04-26 01,17
Sants,2019-04-26 02,13
Sants,2019-04-26 03,16
Sants,2019-04-26 04,15
Sants,2019-04-26 05,9
Sants,2019-04-26 06,9
Sants,2019-04-26 07,16
Sants,2019-04-26 08,22
Sants,2019-04-26 09,24
Sants,2019-04-26 10,21
Sants,2019-04-26 11,19
Sants,2019-04-26 12,17
Sants,2019-04-26 13,16
Sants,2019-04-26 14,15
Sants,2019-04-26 15,15
Sants,2019-04-26 16,18
Sants,2019-04-26 17,31
Sants,2019-04-26 18,37
Sants,2019-04-26 19,27
Sants,2019-04-26 20,23
Sants,2019-04-26 21,31
Sants,2019-04-26 22,28
Sants,2019-04-26 23,41
Sants,2019-04-26 24,35
Eixample,2019-04-26 01,35
Eixample,2019-04-26 02,29
Eixample,2019-04-26 03,22
Eixample,2019-04-26 04,20
Eixample,2019-04-26 05,11
Eixample,2019-04-26 06,19
Eixample,2019-04-26 07,29
Eixample,2019-04-26 08,45
Eixample,2019-04-26 09,69
Eixample,2019-04-26 10,48
Eixample,2019-04-26 11,43
Eixample,2019-04-26 12,50
Eixample,2019-04-26 13,46
Eixample,2019-04-26 14,50
Eixample,2019-04-26 15,66
Eixample,2019-04-26 16,81
Eixample,2019-04-26 17,117
Eixample,2019-04-26 18,112
Eixample,2019-04-26 19,91
Eixample,2019-04-26 20,69
Eixample,2019-04-26 21,102
Eixample,2019-04-26 22,95
Eixample,2019-04-26 23,95
Eixample,2019-04-26 24,79
Gràcia,2019-04-26 01,26
Gràcia,2019-04-26 02,20
Gràcia,2019-04-26 03,16
Gràcia,2019-04-26 04,9
Gràcia,2019-04-26 05,7
Gràcia,2019-04-26 06,8
Gràcia,2019-04-26 07,18
